Distance,Duration,Reason,Age,Others,Mode,Cost
97,3,vacation,5,2,car,250
133,3,vacation,5,2,car,350
120,7,vacation,5,4,car,350
97,1,vacation,4,0,car,350
115,6,vacation,6,5,car,2970
64,0,vacation,5,0,car,100
130,2,vacation,4,0,car,460
149,1,vacation,2,0,car,1140
808,0,vacation,6,0,car,170
78,0,vacation,6,0,car,100
112,2,vacation,2,3,car,930
168,1,vacation,3,2,car,337
111,2,vacation,5,4,car,360
91,0,vacation,1,1,car,75
168,4,vacation,4,0,car,1150
74,0,vacation,4,0,car,60
46,0,vacation,5,0,car,40
271,2,vacation,5,0,car,150
181,0,vacation,3,1,car,200
141,0,vacation,4,2,car,800
131,0,vacation,5,1,car,278
79,1,vacation,1,1,car,285
215,1,vacation,6,1,car,222
145,0,vacation,3,0,car,80
243,0,vacation,2,1,car,231
141,1,vacation,3,0,car,450
3339,9,vacation,5,0,plane,11820
245,4,vacation,5,0,car,644
272,5,vacation,4,0,car,230
47,2,vacation,5,2,car,550
263,6,vacation,6,0,car,1609
249,3,vacation,1,1,car,705
378,4,vacation,4,0,car,1561
81,0,vacation,3,1,car,175
62,0,vacation,5,1,car,20
295,7,vacation,5,0,car,120
75,3,vacation,5,1,car,420
94,0,vacation,3,0,car,185
231,0,vacation,3,0,car,180
100,0,vacation,3,0,car,350
48,0,vacation,6,0,car,58
323,2,vacation,2,11,car,560
148,30,vacation,6,0,car,450
168,2,vacation,5,0,car,730
106,1,vacation,5,0,car,470
53,0,vacation,4,0,car,275
67,0,vacation,4,0,car,357
110,0,vacation,2,2,car,70
463,7,vacation,5,0,car,972
116,2,vacation,4,0,car,1040
110,2,vacation,5,5,car,70
233,0,vacation,5,0,car,100
65,2,vacation,2,2,car,85
73,0,vacation,3,0,car,65
80,1,vacation,4,0,car,400
65,1,vacation,2,0,car,120
243,0,vacation,2,0,car,330
61,0,vacation,5,0,car,56
96,0,vacation,4,0,car,65
34,1,vacation,2,1,car,115
203,2,vacation,6,1,car,350
56,0,vacation,5,0,car,108
85,0,vacation,6,0,car,180
191,1,vacation,5,1,car,350
667,3,vacation,2,1,car,450
89,0,vacation,5,0,car,160
66,0,vacation,5,0,car,60
195,3,vacation,5,7,car,300
107,0,vacation,4,1,car,240
138,0,vacation,5,0,car,460
462,3,vacation,4,0,car,192
90,1,vacation,6,1,car,190
67,0,vacation,6,0,car,40
108,0,vacation,5,2,car,55
129,4,vacation,6,0,car,280
89,0,vacation,6,1,car,25
54,0,vacation,6,0,car,86
56,0,vacation,3,3,car,100
570,2,vacation,2,0,car,725
71,1,vacation,3,3,car,258
1209,13,vacation,5,0,car,3100
110,2,vacation,3,0,car,904
231,1,vacation,3,2,car,200
79,3,vacation,3,3,car,855
257,14,vacation,6,0,car,65
71,0,vacation,5,0,car,90
321,8,vacation,4,0,car,627
85,2,vacation,4,0,car,420
97,1,vacation,5,0,car,40
81,1,vacation,5,0,car,940
129,6,vacation,3,0,car,90
73,0,vacation,5,0,car,200
225,4,vacation,4,0,car,1045
232,3,vacation,3,3,car,990
829,1,vacation,1,0,car,145
291,0,vacation,2,0,car,230
114,0,vacation,3,1,car,30
89,0,vacation,3,2,car,165
287,0,vacation,6,0,car,400
146,1,vacation,5,0,car,225
422,0,vacation,4,4,car,60
40,0,vacation,3,0,car,205
45,0,vacation,3,0,car,54
137,0,vacation,5,0,car,152
124,0,vacation,4,0,car,145
115,1,vacation,4,0,car,380
52,0,vacation,3,2,car,107
121,0,vacation,1,0,car,200
58,1,vacation,3,2,car,563
539,4,vacation,6,0,car,1550
109,0,vacation,3,0,car,31
215,2,vacation,4,0,car,1330
288,1,vacation,3,0,car,1300
507,3,vacation,3,0,car,1040
95,0,vacation,5,0,car,50
172,1,vacation,5,0,car,140
60,2,vacation,6,2,car,375
82,2,vacation,2,0,car,1290
281,0,vacation,3,4,car,550
69,0,vacation,3,1,car,399
120,0,vacation,4,0,car,120
118,5,vacation,5,0,car,1384
102,2,vacation,4,0,car,1330
218,2,vacation,3,1,car,292
98,2,vacation,2,0,car,190
209,2,vacation,6,1,car,850
78,0,vacation,5,0,car,50
100,1,vacation,3,0,car,790
144,0,vacation,5,0,car,55
276,1,vacation,5,0,car,470
94,0,vacation,4,1,car,140
54,0,vacation,5,0,car,302
347,2,vacation,2,3,car,250
101,0,vacation,4,0,car,70
112,0,vacation,2,4,car,75
197,3,vacation,5,4,car,436
82,2,vacation,3,1,car,230
156,0,vacation,3,0,car,65
111,0,vacation,6,0,car,397
57,1,vacation,1,0,car,150
133,2,vacation,5,2,car,2800
65,1,vacation,5,0,car,275
101,3,vacation,5,3,car,2300
89,4,vacation,6,0,car,375
123,0,vacation,4,0,car,230
187,2,vacation,5,2,car,230
89,1,vacation,2,1,car,575
47,1,vacation,5,0,car,626
3589,7,vacation,5,5,plane,5900
206,1,vacation,2,4,car,160
829,0,vacation,5,0,plane,378
156,1,vacation,4,1,car,1142
200,0,vacation,6,0,car,310
158,2,vacation,5,2,car,1793
369,2,vacation,5,0,car,0
101,2,vacation,4,0,car,100
172,0,vacation,4,3,car,410
154,0,vacation,5,0,car,205
121,2,vacation,5,0,car,84
98,2,vacation,3,4,car,3300
487,2,vacation,3,0,car,1200
108,0,vacation,3,3,car,480
231,1,vacation,6,0,car,715
71,0,vacation,5,0,car,60
496,2,vacation,2,0,car,450
68,1,vacation,4,0,car,40
244,0,vacation,3,0,car,80
129,2,vacation,4,1,car,370
145,7,vacation,2,4,car,741
279,2,vacation,2,0,car,800
48,0,vacation,2,1,car,75
194,2,vacation,6,1,car,65
227,2,vacation,6,0,car,517
172,0,vacation,2,0,car,140
187,0,vacation,4,0,car,110
90,1,vacation,1,1,car,240
36,1,vacation,6,0,car,255
75,0,vacation,6,1,car,130
54,0,vacation,5,0,car,80
115,0,vacation,4,2,car,230
57,0,vacation,5,0,car,110
227,0,vacation,4,0,car,180
70,0,vacation,5,1,car,150
129,0,vacation,3,2,car,228
25,1,vacation,2,1,car,85
93,1,vacation,5,3,car,60
105,0,vacation,6,0,car,48
746,0,vacation,6,0,car,150
144,0,vacation,4,3,car,67
67,0,vacation,5,0,car,100
40,0,vacation,6,0,car,0
141,2,vacation,4,0,car,75
333,2,vacation,4,5,car,707
82,0,vacation,4,0,car,100
119,0,vacation,3,7,car,70
172,0,vacation,6,0,car,100
94,2,vacation,5,0,car,2230
169,1,vacation,1,0,car,197
97,0,vacation,6,0,car,180
103,1,vacation,6,0,car,160
67,0,vacation,5,3,car,75
217,1,vacation,5,0,car,215
76,0,vacation,3,0,car,250
166,2,vacation,2,0,car,145
1046,4,vacation,4,3,plane,2190
309,2,vacation,2,6,car,540
241,1,vacation,6,0,car,305
70,0,vacation,4,0,car,95
76,0,vacation,2,0,car,50
60,0,vacation,2,1,car,300
1354,8,vacation,4,2,car,3590
89,0,vacation,5,0,car,70
353,3,vacation,2,0,car,460
281,0,vacation,6,0,car,370
97,0,vacation,4,0,car,57
829,3,vacation,5,1,plane,1055
496,2,vacation,5,0,car,720
75,0,vacation,3,0,car,130
504,2,vacation,2,0,car,800
141,1,vacation,3,3,car,305
63,0,vacation,6,0,car,95
205,1,vacation,5,0,car,500
44,0,vacation,6,0,car,135
878,2,vacation,2,0,plane,1473
91,0,vacation,1,0,car,0
55,0,vacation,5,0,car,22
133,2,vacation,4,0,car,1285
319,1,vacation,2,0,plane,300
358,1,vacation,6,0,car,369
297,2,vacation,2,0,car,1070
141,0,vacation,1,0,car,80
88,1,vacation,5,0,car,90
68,0,vacation,5,0,car,60
757,6,vacation,5,0,plane,1365
175,2,vacation,5,2,car,905
140,0,vacation,6,1,car,345
110,0,vacation,2,1,car,280
89,0,vacation,6,1,car,110
277,0,vacation,2,0,car,370
77,4,vacation,4,0,car,160
56,1,vacation,5,0,car,540
165,2,vacation,2,2,car,525
574,1,vacation,5,0,car,337
118,2,vacation,5,0,car,545
95,0,vacation,2,0,car,250
529,1,vacation,4,0,car,900
10,1,vacation,5,0,car,290
153,1,vacation,3,0,car,820
83,1,vacation,4,1,car,480
60,0,vacation,2,0,car,40
132,2,vacation,2,0,car,1070
48,0,vacation,6,0,car,20
59,0,vacation,5,0,car,70
83,0,vacation,5,1,car,40
77,0,vacation,5,0,car,75
199,2,vacation,5,2,car,2000
80,1,vacation,5,0,car,797
1438,5,vacation,5,1,car,2275
76,0,vacation,2,0,car,165
224,1,vacation,3,2,car,2190
247,3,vacation,3,4,car,620
201,2,vacation,4,2,car,510
45,0,vacation,5,0,car,360
141,2,vacation,3,7,car,331
276,2,vacation,3,1,car,1090
377,2,vacation,6,0,car,960
119,2,vacation,6,0,car,52
45,0,vacation,3,0,car,90
421,5,vacation,2,0,car,1144
174,2,vacation,1,2,car,275
139,0,vacation,5,0,car,145
111,0,vacation,3,2,car,257
192,5,vacation,6,0,car,4100
57,2,vacation,2,15,car,435
106,1,vacation,5,0,car,519
243,0,vacation,6,2,car,230
93,0,vacation,5,0,car,93
80,0,vacation,4,1,car,179
134,0,vacation,6,0,car,475
92,0,vacation,6,0,car,200
68,0,vacation,5,0,car,128
169,1,vacation,5,3,car,240
44,0,vacation,6,0,car,80
148,1,vacation,4,0,car,280
52,0,vacation,3,0,car,200
96,1,vacation,2,0,car,368
153,1,vacation,4,0,car,300
107,1,vacation,3,1,car,430
65,0,vacation,6,0,car,50
40,0,vacation,5,0,car,40
73,2,vacation,6,2,car,670
300,1,vacation,6,0,car,178
364,3,vacation,5,0,car,1120
268,1,vacation,5,2,car,240
1864,1,vacation,1,0,plane,200
96,1,vacation,5,0,car,340
83,0,vacation,6,1,car,200
85,1,vacation,6,1,car,135
69,0,vacation,4,0,car,200
818,7,vacation,2,0,plane,400
67,0,vacation,4,1,car,45
61,0,vacation,6,1,car,25
384,2,vacation,4,1,car,400
40,0,vacation,6,0,car,15
119,2,vacation,2,0,car,980
156,0,vacation,4,0,car,140
50,0,vacation,6,2,car,0
345,1,vacation,5,0,plane,550
151,6,vacation,2,2,car,510
234,1,vacation,5,0,car,392
244,0,vacation,4,0,car,160
106,0,vacation,6,0,car,100
261,1,vacation,5,0,car,350
92,2,vacation,6,2,car,860
222,1,vacation,5,0,car,160
108,0,vacation,2,2,car,150
96,0,vacation,6,0,car,45
128,0,vacation,2,1,car,90
143,0,vacation,6,0,car,166
34,1,vacation,5,0,car,490
298,2,vacation,6,0,car,1176
883,5,vacation,2,0,car,750
121,0,vacation,3,0,car,20
89,0,vacation,3,0,car,60
247,2,vacation,4,0,car,165
270,0,vacation,6,2,car,340
97,0,vacation,5,0,car,25
194,0,vacation,1,1,car,600
182,8,vacation,4,2,car,1175
131,2,vacation,4,1,car,260
201,4,vacation,4,0,car,224
60,1,vacation,3,5,car,280
109,0,vacation,3,1,car,30
21,1,vacation,1,5,car,150
533,8,vacation,6,0,car,700
130,2,vacation,4,0,car,340
198,2,vacation,4,0,car,525
94,1,vacation,3,0,car,330
41,0,vacation,6,0,car,70
61,0,vacation,2,2,car,430
234,2,vacation,1,0,car,610
54,0,vacation,3,0,car,57
123,0,vacation,5,2,car,505
60,1,vacation,6,3,car,265
379,0,vacation,3,0,car,90
94,0,vacation,3,2,car,330
64,3,vacation,6,0,car,370
114,3,vacation,6,0,car,165
243,0,vacation,5,1,car,239
61,2,vacation,3,3,car,671
317,3,vacation,6,1,car,60
78,0,vacation,6,0,car,50
47,0,vacation,4,0,car,25
103,0,vacation,5,0,car,40
96,3,vacation,4,0,car,266
193,4,vacation,6,0,car,660
29,1,vacation,5,0,car,570
208,0,vacation,4,1,car,470
108,0,vacation,3,2,car,160
409,1,vacation,4,0,car,1020
110,0,vacation,3,3,car,190
64,2,vacation,6,0,car,708
670,4,vacation,6,1,car,1900
49,0,vacation,3,1,car,48
104,3,vacation,2,2,car,478
129,0,vacation,3,0,car,120
623,0,vacation,5,2,car,1500
182,2,vacation,6,3,car,310
387,3,vacation,6,0,car,235
94,2,vacation,6,1,car,408
121,1,vacation,5,0,car,170
188,0,vacation,6,3,car,525
210,1,vacation,3,0,car,590
186,4,vacation,6,0,car,490
154,5,vacation,4,2,car,1635
177,2,vacation,2,0,car,375
87,0,vacation,4,1,car,43
65,2,vacation,3,13,car,70
68,0,vacation,2,2,car,340
108,0,vacation,3,0,car,303
50,0,vacation,5,1,car,75
143,9,vacation,5,0,car,1088
144,4,vacation,4,1,car,5450
61,3,vacation,6,0,car,1120
276,3,vacation,5,0,car,505
126,0,vacation,2,0,car,126
73,0,vacation,5,0,car,15
120,1,vacation,4,0,car,490
228,0,vacation,4,4,car,30
40,0,vacation,6,0,car,157
51,0,vacation,2,0,car,30
95,0,vacation,2,1,car,240
79,3,vacation,5,0,car,966
167,1,vacation,3,8,car,105
96,0,vacation,6,0,car,115
120,0,vacation,5,1,car,86
194,0,vacation,4,2,car,90
25,2,vacation,6,0,car,80
60,0,vacation,3,0,car,80
150,3,vacation,2,0,car,821
48,2,vacation,2,0,car,240
107,0,vacation,6,0,car,70
117,2,vacation,1,0,car,85
27,3,vacation,6,0,car,245
89,0,vacation,6,0,car,110
140,0,vacation,4,1,car,100
888,5,vacation,4,1,car,2270
96,0,vacation,5,0,car,190
2114,17,vacation,6,1,car,2420
156,1,vacation,3,1,car,412
102,0,vacation,6,1,car,257
235,3,vacation,3,4,car,1960
55,0,vacation,5,0,car,35
485,0,vacation,1,0,car,480
916,7,vacation,4,0,car,2290
272,2,vacation,1,0,car,70
136,0,vacation,3,3,car,64
203,2,vacation,4,0,car,180
189,0,vacation,3,2,car,60
276,5,vacation,6,0,car,1610
355,1,vacation,3,2,car,2134
54,0,vacation,2,0,car,10
990,5,vacation,6,0,plane,2250
281,2,vacation,6,0,car,193
49,0,vacation,2,0,car,60
341,4,vacation,5,0,car,550
156,0,vacation,2,0,car,25
50,0,vacation,4,0,car,25
50,0,vacation,5,3,car,180
51,0,vacation,5,2,car,70
85,0,vacation,6,0,car,80
107,0,vacation,2,1,car,290
253,0,vacation,4,0,car,175
27,2,vacation,3,0,car,625
69,4,vacation,5,0,car,925
139,0,vacation,6,2,car,982
106,1,vacation,6,0,car,510
211,2,vacation,4,1,car,955
95,0,vacation,6,0,car,200
157,1,vacation,4,0,car,530
54,0,vacation,3,1,car,120
164,4,vacation,6,0,car,900
157,0,vacation,4,0,car,10
67,1,vacation,6,0,car,50
190,2,vacation,3,3,car,1145
85,0,vacation,6,0,car,53
1591,6,vacation,5,2,plane,3610
86,0,vacation,3,0,car,48
62,0,vacation,6,0,car,85
74,0,vacation,5,1,car,20
136,0,vacation,6,2,car,85
95,0,vacation,2,2,car,195
93,2,vacation,2,2,car,1030
104,0,vacation,5,2,car,180
444,3,vacation,5,0,car,1080
147,0,vacation,6,1,car,200
235,1,vacation,5,0,car,192
53,1,vacation,2,1,car,410
96,1,vacation,4,0,car,100
91,3,vacation,4,4,car,1380
175,0,vacation,5,0,car,360
68,2,vacation,5,0,car,35
245,1,vacation,5,0,car,1310
499,6,vacation,2,0,car,1825
467,5,vacation,5,1,car,1245
70,3,vacation,4,1,car,1003
205,1,vacation,3,2,car,335
79,0,vacation,3,1,car,360
127,3,vacation,5,0,car,650
118,0,vacation,5,2,car,80
2991,5,vacation,5,0,plane,2100
72,0,vacation,3,1,car,80
248,2,vacation,3,1,car,786
55,0,vacation,2,0,car,40
39,1,vacation,5,2,car,52
337,1,vacation,5,0,car,350
236,0,vacation,3,0,car,300
79,0,vacation,4,0,car,84
435,9,vacation,6,1,car,2180
95,0,vacation,5,0,car,205
73,2,vacation,4,0,car,250
95,1,vacation,6,0,car,74
243,1,vacation,4,0,car,950
91,0,vacation,6,0,car,75
58,0,vacation,5,1,car,115
54,0,vacation,3,0,car,200
447,5,vacation,6,1,car,40
108,7,vacation,6,0,car,1016
144,0,vacation,4,2,car,150
117,0,vacation,2,0,car,85
80,0,vacation,4,2,car,95
88,0,vacation,5,2,car,35
86,0,vacation,4,1,car,325
64,0,vacation,2,0,car,165
113,0,vacation,5,0,car,90
643,3,vacation,5,2,car,1648
336,2,vacation,3,0,car,341
92,0,vacation,5,0,car,60
135,2,vacation,2,0,car,100
129,2,vacation,5,1,car,130
207,4,vacation,5,1,car,200
100,0,vacation,4,0,car,150
262,1,vacation,6,1,car,1072
85,2,vacation,5,0,car,139
333,1,vacation,6,0,car,200
48,0,vacation,6,0,car,0
30,2,vacation,2,0,car,240
116,4,vacation,6,0,car,0
51,5,vacation,5,0,car,250
235,1,vacation,2,1,car,745
226,0,vacation,2,0,car,200
333,1,vacation,3,1,car,405
81,4,vacation,4,0,car,256
94,2,vacation,3,3,car,915
23,0,vacation,6,5,car,590
53,0,vacation,5,0,car,0
172,3,vacation,5,1,car,200
697,3,vacation,2,0,car,1340
365,2,vacation,5,2,car,1095
54,0,vacation,6,0,car,110
174,2,vacation,3,2,car,773
314,4,vacation,2,2,car,3500
96,0,vacation,6,0,car,70
1648,4,vacation,4,3,plane,1275
818,10,vacation,6,0,plane,2300
235,1,vacation,5,0,car,180
224,2,vacation,3,1,car,750
173,0,vacation,3,0,car,991
65,0,vacation,5,0,car,85
234,1,vacation,2,2,car,175
101,0,vacation,5,0,car,130
107,0,vacation,4,2,car,74
40,1,vacation,4,0,car,165
133,2,vacation,2,0,car,3400
113,0,vacation,4,0,car,200
1903,28,vacation,6,1,plane,4735
3207,7,vacation,5,0,plane,4542
795,3,vacation,2,4,car,1300
94,2,vacation,6,0,car,15
72,0,vacation,4,0,car,35
187,3,vacation,4,1,car,992
220,1,vacation,5,0,car,270
43,2,vacation,5,1,car,260
249,1,vacation,2,0,car,369
733,6,vacation,2,1,car,3660
514,2,vacation,4,4,car,1651
89,0,vacation,3,0,car,160
205,0,vacation,4,2,car,150
46,0,vacation,5,0,car,50
191,0,vacation,5,1,car,160
60,0,vacation,6,0,car,60
52,0,vacation,5,0,car,115
74,0,vacation,3,0,car,75
10,3,vacation,1,0,car,270
271,4,vacation,6,4,car,360
3522,5,vacation,5,0,plane,1109
62,0,vacation,4,0,car,120
166,2,vacation,4,0,car,1095
182,0,vacation,2,0,car,157
993,6,vacation,5,0,car,985
121,0,vacation,2,4,car,440
62,0,vacation,4,1,car,40
57,0,vacation,5,2,car,70
128,0,vacation,4,0,car,65
45,0,vacation,5,1,car,5
194,1,vacation,6,0,car,164
43,0,vacation,5,0,car,38
133,2,vacation,3,4,car,8520
99,0,vacation,3,1,car,184
1486,0,vacation,5,0,car,40
115,0,vacation,2,1,car,650
286,4,vacation,6,0,car,558
67,3,vacation,4,0,car,210
114,1,vacation,4,0,car,730
786,7,vacation,4,0,plane,2395
45,2,vacation,6,0,car,0
40,0,vacation,6,1,car,100
46,0,vacation,5,2,car,195
44,0,vacation,5,0,car,40
218,2,vacation,2,2,car,530
236,2,vacation,4,3,car,130
121,0,vacation,5,0,car,20
100,2,vacation,6,0,car,15
79,2,vacation,4,0,car,340
107,0,vacation,3,1,car,550
128,0,vacation,5,0,car,50
124,0,vacation,3,1,car,280
73,3,vacation,5,4,car,110
86,2,vacation,2,1,car,255
76,1,vacation,4,0,car,900
128,0,vacation,6,2,car,175
86,1,vacation,4,2,car,120
112,2,vacation,5,1,car,470
230,1,vacation,5,0,car,240
156,3,vacation,3,0,car,330
107,0,vacation,5,1,car,160
65,0,vacation,3,0,car,40
338,4,vacation,5,0,car,450
107,0,vacation,5,0,car,30
227,1,vacation,5,0,car,260
45,0,vacation,5,1,car,125
60,2,vacation,5,0,car,240
56,0,vacation,3,1,car,40
90,0,vacation,5,3,car,70
82,0,vacation,6,3,car,440
50,0,vacation,3,2,car,255
112,0,vacation,5,2,car,250
48,0,vacation,5,0,car,30
82,0,vacation,6,1,car,440
2100,7,vacation,5,0,plane,1390
89,0,vacation,4,5,car,200
266,7,vacation,6,1,car,1120
963,5,vacation,2,0,car,1070
302,0,vacation,3,1,car,590
302,1,vacation,5,8,car,1134
101,0,vacation,3,6,car,1000
47,0,vacation,5,0,car,60
1510,2,vacation,2,0,car,1100
45,0,vacation,5,1,car,49
172,3,vacation,5,1,car,340
68,1,vacation,2,0,car,50
376,2,vacation,4,12,car,690
336,2,vacation,4,0,car,610
279,0,vacation,6,1,car,120
109,0,vacation,2,0,car,320
101,0,vacation,3,0,car,0
40,0,vacation,3,0,car,50
827,3,vacation,1,1,plane,1850
42,0,vacation,5,1,car,20
263,30,vacation,6,0,car,226
44,0,vacation,5,2,car,125
194,2,vacation,2,0,car,120
2070,7,vacation,6,0,plane,4629
97,0,vacation,2,4,car,172
47,0,vacation,3,1,car,54
107,0,vacation,3,0,car,475
35,3,vacation,4,0,car,401
106,0,vacation,3,0,car,195
230,0,vacation,3,1,car,150
42,0,vacation,4,0,car,115
101,1,vacation,1,1,car,180
52,0,vacation,5,0,car,96
53,0,vacation,6,0,car,90
89,0,vacation,6,0,car,50
54,2,vacation,3,0,car,165
119,0,vacation,3,0,car,270
109,0,vacation,5,0,car,95
94,0,vacation,5,2,car,371
33,3,vacation,6,0,car,510
216,1,vacation,1,2,car,255
70,0,vacation,5,0,car,420
227,2,vacation,5,1,car,340
280,0,vacation,5,0,car,270
117,4,vacation,4,2,car,1300
284,2,vacation,4,4,car,326
307,1,vacation,4,1,car,190
122,0,vacation,6,0,car,75
127,0,vacation,6,0,car,30
184,0,vacation,4,0,car,90
42,0,vacation,3,0,car,196
266,2,vacation,2,7,car,310
198,0,vacation,3,0,car,128
104,0,vacation,3,1,car,70
54,0,vacation,5,4,car,35
70,0,vacation,4,0,car,90
54,0,vacation,5,0,car,83
61,0,vacation,6,0,car,20
243,0,vacation,1,6,car,0
78,0,vacation,5,0,car,30
83,0,vacation,5,0,car,140
130,0,vacation,3,0,car,185
199,3,vacation,4,8,car,430
155,0,vacation,1,0,car,50
175,16,vacation,1,3,car,270
236,5,vacation,3,4,car,2176
153,3,vacation,5,0,car,349
109,0,vacation,4,0,car,75
275,6,vacation,5,0,car,1650
327,2,vacation,3,2,car,180
112,2,vacation,2,1,car,360
203,3,vacation,6,2,car,1299
55,0,vacation,3,2,car,620
75,1,vacation,6,0,car,140
91,0,vacation,6,1,car,50
90,0,vacation,2,0,car,160
87,0,vacation,3,0,car,130
162,1,vacation,5,1,car,110
136,4,vacation,5,0,car,783
73,0,vacation,2,2,car,185
485,2,vacation,3,0,car,1515
58,0,vacation,5,0,car,85
78,0,vacation,2,1,car,60
80,0,vacation,3,1,car,140
95,2,vacation,2,2,car,250
135,0,vacation,2,0,car,300
58,2,vacation,2,0,car,240
299,1,vacation,2,0,car,500
64,0,vacation,6,2,car,45
151,2,vacation,2,5,car,490
43,0,vacation,5,0,car,400
71,2,vacation,5,1,car,55
351,4,vacation,4,2,car,620
65,0,vacation,5,0,car,140
3137,6,vacation,2,4,plane,6000
118,1,vacation,6,1,car,345
333,9,vacation,2,0,car,334
62,0,vacation,5,0,car,40
66,0,vacation,6,3,car,65
62,1,vacation,3,1,car,343
416,2,vacation,2,0,car,1110
50,0,vacation,2,0,car,70
185,1,vacation,2,0,car,500
89,0,vacation,6,0,car,85
413,0,vacation,1,0,car,405
124,2,vacation,1,0,car,595
76,0,vacation,4,0,car,140
71,0,vacation,6,0,car,44
260,1,vacation,4,0,car,460
628,2,vacation,3,0,car,710
96,2,vacation,6,0,car,1080
23,0,vacation,2,0,car,231
48,1,vacation,5,0,car,255
855,4,vacation,4,0,plane,2100
62,0,vacation,3,0,car,195
51,0,vacation,5,0,car,96
128,0,vacation,6,1,car,200
497,7,vacation,6,0,car,660
50,0,vacation,4,0,car,155
72,3,vacation,4,2,car,330
148,2,vacation,3,2,car,620
271,2,vacation,5,1,car,1100
120,0,vacation,3,2,car,220
130,2,vacation,6,2,car,1063
225,2,vacation,3,3,car,875
162,0,vacation,5,0,car,50
226,5,vacation,6,7,car,2400
118,1,vacation,3,0,car,1161
651,2,vacation,5,1,car,50
227,1,vacation,1,0,car,0
58,0,vacation,6,0,car,130
73,2,vacation,4,0,car,479
82,0,vacation,5,0,car,70
302,2,vacation,2,0,car,250
63,0,vacation,2,9,car,170
126,2,vacation,4,2,car,463
107,0,vacation,1,0,car,71
156,1,vacation,4,0,car,62
87,2,vacation,3,3,car,535
121,2,vacation,4,1,car,500
1510,1,vacation,6,1,plane,1350
79,0,vacation,2,2,car,350
160,1,vacation,5,0,car,66
169,2,vacation,2,0,car,810
50,0,vacation,4,0,car,70
42,2,vacation,3,3,car,850
60,2,vacation,6,0,car,115
147,2,vacation,6,0,car,150
121,0,vacation,6,0,car,100
333,2,vacation,5,0,car,1240
40,1,vacation,5,4,car,218
129,2,vacation,1,3,car,75
3764,3,vacation,6,0,plane,1450
231,0,vacation,6,0,car,185
381,0,vacation,4,1,car,75
141,0,vacation,4,1,car,120
88,4,vacation,4,0,car,460
230,1,vacation,4,1,car,250
362,2,vacation,2,2,car,375
376,3,vacation,5,1,car,3250
489,4,vacation,3,0,car,410
