"","applicants","sale_price","num_units","year_sold","month_sold","overall_qual","total_sq_feet","gr_liv_area","tot_bathrooms","lot_area","exter_qual","full_bath","central_air","garage_type_attchd","garage_type_basment","garage_type_builtIn","garage_type_detchd","garage_type_no_garage","NeighborhoodBrDale","neighborhood_brk_side","neighborhood_clear_cr","neighborhood_collg_cr","neighborhood_crawfor","neighborhood_edwards","neighborhood_gilbert","neighborhood_idottrr","neighborhood_meadowv","neighborhood_mitchel","neighborhood_n_ames","neighborhood_n_ridge","neighborhood_n_ridge_hghts","neighborhood_n_w_ames","neighborhood_old_town","neighborhood_sawyer","neighborhood_sawyer_w","neighborhood_somerst","neighborhood_stone_br","neighborhood_swisu","neighborhood_timber","neighborhood_veenker","neighborhood_saleprice"
"408",5,221999.999999996,1,2010,6,7,3810.05950555943,2559.57545785843,5,2615.20634552529,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"409",1,115000.000000002,4,2010,3,5,3214.85733613628,1998.18739665574,1,4013.60793678866,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"410",3,228000.000000005,5,2008,12,7,3930.36814691833,3100.59823508027,4,4457.74976955246,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"411",7,181134,4,2007,8,7,3656.78792896956,2408.00018123512,3,4000.16160273709,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"412",2,149500.000000003,5,2011,3,6,3243.03978042615,2475.73383221774,2,3751.77905108553,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"413",1,238999.999999989,2,2007,11,6,4298.42658795536,3447.3799683455,5,5819.00407287231,3,4,"no",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"414",1,125999.999999998,3,2007,4,5,3095.21404093613,2149.909086319,3,3829.51803284892,3,2,"no",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"415",5,142000,1,2010,7,5,3273.78523069206,2039.73262665363,3,3898.25626246711,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"416",3,206299.999999991,1,2008,11,7,3661.58109964684,2412.60917010946,5,3544.51019874879,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"417",3,215000,1,2009,6,6,3943.9778415632,2684.16308320645,3,5231.52937298658,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"418",4,113000.000000003,3,2008,2,5,3166.76087732129,1936.83280466626,1,5759.28140614889,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"419",5,315000.000000009,1,2008,6,8,4340.55422062448,3450.91299926513,5,4065.63759757486,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"420",5,138999.999999996,2,2008,5,6,3473.97119910906,2232.21231211325,3,4022.37560608457,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"421",2,135000.000000004,1,2009,9,7,3218.01321104431,2463.53589333236,2,2093.6696405174,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"422",5,274999.999999998,3,2009,8,7,3922.75715628991,2724.18600900194,5,4715.67723683842,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"423",5,109008.000000006,4,2008,7,4,3029.22437340686,1804.6018332707,1,3931.28769163801,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"424",3,195399.999999996,2,2007,9,7,3490.02495447394,2247.64851861817,4,3459.62578240999,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"425",5,175000.000000008,2,2009,3,6,3729.52347930235,2488.93192391035,4,4497.49191466806,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"426",3,85400.0000000033,5,2008,7,6,2691.16587548824,1935.26733475976,2,719.24046715411,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"427",3,79900.0000000027,2,2008,9,6,3263.85726785561,2234.79572985952,1,3083.5838045428,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"428",3,122499.999999998,5,2007,8,5,3287.43126960018,2436.58368452082,3,981.95832918633,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"429",7,181000.000000007,1,2008,7,6,3564.16603206098,2686.09259327016,3,4388.34487900531,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"430",1,81000.0000000019,5,2008,6,4,2443.3648999309,1241.41903672991,3,950.97304581367,3,2,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.916666666
"431",3,212000.000000011,1,2009,4,7,3519.04710100569,2740.09599904244,5,4356.85900010875,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"432",1,116000,1,2011,10,6,2986.10737454319,2127.9393562328,1,2613.864909225,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"433",1,119000.000000004,2,2009,1,6,3006.01288599447,1799.48059240041,1,3224.30349679417,4,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"434",0,90350.0000000024,5,2007,3,5,2274.01247305174,1390.91359496131,1,2559.44381547985,3,2,"no",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"435",3,110000.000000005,3,2009,8,6,3086.684292859,2232.21231211325,1,4645.8673512661,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"436",3,555000.000000016,1,2009,4,10,4811.85967017925,3310.64124720594,4,5083.64000709713,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"437",1,118000,4,2008,9,4,3772.53051139623,2519.29664894329,3,4606.27599122807,3,4,"no",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"438",2,162899.999999994,2,2008,6,5,3639.2919774665,2655.91140821979,3,3301.49911655881,3,4,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"439",5,209999.999999999,3,2008,7,7,3740.38350549898,2954.50967896528,5,3966.92585815613,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"440",4,127499.999999998,1,2009,11,6,3903.82796711985,2765.94926885164,1,4201.01183176665,3,2,"yes",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"441",3,189999.999999996,5,2010,6,6,4041.82982769081,2938.21182562559,3,5214.53486674472,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"442",7,199900.000000002,1,2011,7,7,3736.3909677187,2936.57255971954,3,4455.29389615222,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"443",1,119500,1,2011,6,6,3306.94007896412,2448.99507848817,3,3932.89047205357,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"444",2,120000.000000002,3,2007,6,3,3045.09989749303,2215.31414393113,2,3224.30349679417,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"445",1,110000.000000005,4,2011,6,6,2853.31609112881,1635.48844428716,1,3117.81437853685,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"446",3,280000.000000004,2,2011,12,7,3873.17511129894,2616.07737170821,4,8081.51490050601,3,4,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"447",7,204000.000000009,1,2007,7,6,3625.27929484265,2826.11366702247,5,4087.55205707169,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"448",5,209999.999999999,1,2009,6,8,3450.9505922929,2672.53522483427,3,4022.37560608457,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"449",4,188000.000000002,5,2011,7,5,4065.73935789738,2801.25422685836,5,4086.28215635385,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"450",4,175500.000000007,1,2007,9,7,3534.65941975779,2290.56633758604,2,4149.40973939365,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"451",0,97999.9999999991,5,2008,5,5,3160.23798255187,2412.60917010946,1,2688.90427750636,3,2,"no",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"452",3,256000,3,2008,3,4,3852.58760734703,2741.95705383153,3,7520.99258631246,3,2,"yes",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.833333333
"453",1,161000,1,2008,6,8,3378.41750132013,2744.74444612635,1,2904.43349588508,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"454",6,110000.000000005,1,2009,7,5,3113.82179193546,2241.23546811935,3,3531.92436398252,3,2,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"455",2,263434.999999995,1,2009,12,8,3708.16226518001,2976.2429909428,5,3791.52415271434,4,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"456",2,155000.000000002,3,2009,4,7,2920.13325675965,2151.27189298621,3,3583.1593264897,4,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.432835822
"457",4,62383.0000000011,3,2009,12,5,2951.13411198219,1729.52667663055,1,3858.49082135513,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"458",6,188699.999999992,2,2008,8,6,3462.50207348455,2739.16463165314,2,4586.6703081051,3,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"459",6,124000.000000003,1,2009,8,5,3249.2360585477,2016.129242521,3,3893.59198426438,3,4,"yes",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"460",3,167000.000000001,1,2007,4,7,3579.34859117248,2333.53723858397,3,4349.64917375716,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"461",3,146500.000000006,1,2007,6,5,3460.46959473225,2724.18600900194,2,4124.65027629285,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"462",5,250000.000000004,5,2007,5,8,3971.84354795016,2714.75020616515,3,4492.50321333605,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"463",3,186999.999999995,3,2008,6,6,3571.7752226849,2785.05965831775,3,4085.01143590445,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"464",5,212000.000000011,1,2010,6,8,3832.80927262627,2584.48491917477,3,3476.43630068484,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"465",5,189999.999999996,4,2007,11,7,3713.96359392811,3003.18369882815,3,4580.75032394245,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"466",2,148000.000000007,1,2008,6,6,2846.37986416559,2062.9813925125,3,2259.51156453841,3,2,"yes",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"467",5,439999.999999981,5,2007,7,8,4281.42449658787,3008.67256604434,4,5024.8572644995,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"468",7,250999.999999995,2,2007,8,8,3914.59887969417,2731.6934433537,4,2991.25129761622,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.587301588
"469",3,132499.999999998,2,2007,7,5,3137.19728786412,1908.4091446771,3,3905.23202346796,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"470",5,208900.000000009,2,2008,4,6,3822.55754326495,2575.19079591752,4,4765.03233104293,3,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"471",4,380000.000000012,1,2007,3,9,4592.73488650614,3458.54033956667,3,4848.42591672109,5,4,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"472",3,296999.999999989,1,2009,9,8,4050.30912138687,2792.27817575982,4,4351.31532510039,4,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"473",3,89471.0000000005,1,2007,3,4,3216.43604746852,2145.81345039331,1,3199.54559067222,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"474",5,325999.999999985,3,2011,3,9,4168.04981933268,2906.76489261528,4,5158.97315094763,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"475",5,374000.000000012,4,2011,8,9,4124.22761176562,2857.49998651376,4,4563.21515626575,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"476",3,155000.000000002,5,2009,6,7,3690.04403251076,2886.56927976639,3,1501.35197760217,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"477",3,163999.999999994,1,2011,5,6,3500.63914040018,2257.8544376936,4,2658.09408255347,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"478",1,132499.999999998,5,2007,3,5,3184.56364844732,1953.9492542625,3,3730.0797847545,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"479",4,147000.000000004,1,2009,7,5,3358.31737900211,2121.00935418704,1,4149.40973939365,4,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"480",3,156000.000000004,4,2007,6,5,3299.46466254585,2064.42290809937,3,4285.84120154986,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"481",5,175000.000000008,4,2007,2,5,3820.93286036121,2565.84051447513,3,4628.10147564712,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"482",1,160000.000000006,2,2011,5,5,4024.25853902701,3318.34969089443,3,4381.24965852583,3,4,"no",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"483",2,85999.9999999961,2,2009,5,4,2443.3648999309,1241.41903672991,3,530.09390785327,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.916666666
"484",1,115000.000000002,2,2008,6,5,2794.92107569175,2365.88964071608,2,1627.120313393,3,2,"yes",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.916666666
"485",7,133000.000000001,2,2011,8,6,3468.5841477177,2660.81933136525,3,4126.72550070441,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"486",5,172784.999999997,5,2011,5,6,3327.68831135185,2536.38410339938,3,5102.30307172341,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.862745098
"487",1,155000.000000002,2,2008,6,5,3569.24282276258,2323.81998925573,2,3773.48992836231,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"488",2,91300.0000000037,3,2009,12,5,2189.63057293355,1768.39204271707,1,3152.14057860222,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"489",0,34899.9999999993,1,2009,11,4,2658.01827310662,1447.74786214536,1,3760.54212047615,3,2,"no",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.678571428
"490",5,429999.99999998,1,2007,5,8,5063.80971214088,3767.84735192273,5,4698.99837100097,4,6,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"491",2,183999.999999996,5,2008,6,7,3753.43251181085,2881.47892362826,4,4048.4467214281,3,4,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"492",1,129999.999999998,1,2009,6,5,2983.37380257118,1790.90734681195,1,3740.70698577844,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.412935323
"493",5,120000.000000002,5,2007,6,5,3038.06344354781,1813.09975067578,2,3672.67285755941,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"494",1,113000.000000003,1,2007,5,6,3095.21404093613,2260.395434768,2,950.97304581367,3,2,"yes",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.727272726
"495",5,226699.999999995,1,2008,2,7,3628.94656098654,2836.64666426648,3,4190.59827746098,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"496",2,139999.999999994,1,2007,4,5,3497.9921521955,2255.30926134582,3,4059.20859873692,3,2,"yes",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"497",3,289000.000000009,5,2010,3,7,3992.43056936173,2865.24809829754,4,5105.33337087019,3,4,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"498",6,124500,1,2009,7,5,3794.71227225472,2996.09785493601,3,3688.54316348022,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"499",3,215000,3,2011,9,8,3661.58109964684,2956.93961959116,3,4139.95538274253,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.174999999
"500",5,208300.000000008,3,2009,9,6,3503.28178036767,2260.395434768,3,3756.29064441514,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"501",2,161000,3,2008,10,7,3239.15495188176,2451.24103950741,3,4149.40973939365,3,4,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"502",7,124500,2,2009,7,5,3250.78140613863,2017.61504855987,3,4149.40973939365,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"503",2,164900.000000002,1,2009,6,5,3459.79153077344,2434.31633338902,3,4969.13839044737,4,2,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"504",5,202665.000000006,5,2011,3,7,3690.04403251076,2439.97849437361,3,3468.33879911796,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"505",4,129900.000000001,1,2011,7,5,2951.13411198219,1729.52667663055,3,4044.12544278691,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"506",5,133999.999999994,4,2007,6,6,3312.89550165989,2074.47609250055,2,4062.85427555716,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.829787233
"507",0,96500.0000000022,1,2007,6,5,2783.60297726134,1589.17675247651,1,4343.34206681524,3,2,"no",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"508",3,402860.999999987,1,2009,9,10,4311.26101529064,3042.73524312922,5,4624.40011939839,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"509",7,157999.999999999,4,2009,8,6,3731.8159010917,3116.74075754183,3,4316.02653413237,3,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.372093023
"510",7,265000.000000011,4,2009,7,7,4134.96130775633,3272.83267800186,3,4270.28395454804,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"511",3,210999.999999999,4,2007,5,6,3601.85709745171,2860.9483820814,5,4135.21112236758,3,4,"yes",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.720512821
"512",3,233999.999999991,3,2009,6,7,4018.51827702759,3088.00810255413,2,4402.63935404562,4,2,"yes",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"513",1,106250.000000004,1,2008,8,4,2486.16556880159,2353.98599070699,3,4381.24965852583,3,4,"no",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.124590164
"514",2,150000.000000001,1,2007,5,6,3537.24680546787,2293.05422698142,2,4586.6703081051,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"515",2,159000.000000005,3,2011,10,6,3649.57128859753,2742.88674257719,3,2865.45859985535,3,4,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"516",7,315749.999999988,1,2007,8,7,4208.58223186741,3308.06320934085,5,4553.38692311753,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.284403672
"517",5,176000.000000002,1,2011,4,7,3559.71065946866,2320.16023145072,3,3663.5088429643,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.424528302
"518",2,131999.999999999,4,2007,6,5,3066.02645883711,1839.98367321724,1,4791.10435073509,3,2,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
"519",3,446260.999999988,4,2008,11,9,4365.85193238056,3498.97663838191,5,5021.04210153566,5,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.504807691
"520",4,85999.9999999961,5,2007,7,4,2272.59448554833,1178.86133217441,3,4043.69279274242,3,2,"yes",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.718146718
"521",5,200623.999999996,1,2007,3,6,4508.04655876382,3381.75103610618,5,6560.02548263023,4,6,"yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.737226277
"522",7,175000.000000008,3,2008,8,6,3822.01616458965,2591.67528597437,4,4268.74074412545,4,4,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.457142856
"523",2,128000.000000006,3,2008,6,6,3164.31789018748,2433.18141080745,3,3274.50387154563,3,4,"yes",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.794117647
"524",1,107500.000000005,1,2010,4,5,1766.66695282636,1661.87706936088,1,3583.1593264897,3,2,"yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.311111111
