age,job,marital,housing,loan,phone,month,weekday,CPI,CCI,irate,employment,purchase,edu_years
38,services,divorced,yes,no,landline,may,tue,92.893,-46.2,1.291,5099.1,1,6
33,services,married,yes,no,cellular,may,tue,92.893,-46.2,1.291,5099.1,1,12
33,blue-collar,married,no,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,4
28,blue-collar,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
29,self-employed,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,13
28,admin.,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
43,technician,single,yes,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
31,admin.,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
55,retired,divorced,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,4
53,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
31,unemployed,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
28,blue-collar,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
30,entrepreneur,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,16
34,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
32,blue-collar,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,4
24,student,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
34,housemaid,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
32,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
24,admin.,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
31,technician,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,13
33,services,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
39,blue-collar,divorced,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
36,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
28,services,single,yes,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
31,services,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
31,admin.,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
32,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
29,services,married,no,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
34,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
29,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
44,technician,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
29,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
53,admin.,married,yes,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
35,blue-collar,married,no,no,landline,may,wed,92.893,-46.2,1.281,5099.1,1,6
41,services,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
51,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
31,blue-collar,divorced,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
34,unemployed,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
34,unemployed,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
34,blue-collar,married,yes,no,landline,may,wed,92.893,-46.2,1.281,5099.1,1,NA
38,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
38,self-employed,married,no,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
31,admin.,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,16
31,services,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
36,admin.,single,no,yes,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,16
30,admin.,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
38,blue-collar,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
28,services,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
42,technician,single,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,13
31,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,6
38,housemaid,divorced,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,16
51,blue-collar,married,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,4
58,housemaid,married,no,no,landline,may,wed,92.893,-46.2,1.281,5099.1,1,4
29,admin.,single,yes,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,12
38,self-employed,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,9
52,admin.,married,no,no,cellular,may,wed,92.893,-46.2,1.281,5099.1,1,16
43,blue-collar,married,no,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,4
43,services,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
33,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,6
44,services,divorced,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
36,blue-collar,married,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,4
26,management,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,16
26,management,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,16
55,services,single,NA,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
32,self-employed,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
35,technician,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
35,technician,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,NA
29,services,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
25,services,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
37,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,4
38,services,single,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
31,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,6
52,blue-collar,NA,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,4
33,management,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
44,services,married,no,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
31,entrepreneur,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,16
28,blue-collar,divorced,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
33,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
39,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
33,blue-collar,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
42,services,divorced,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
33,admin.,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
57,admin.,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
32,blue-collar,married,NA,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
33,admin.,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
28,services,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
30,technician,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
23,technician,single,no,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
31,blue-collar,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
28,blue-collar,married,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,6
27,blue-collar,single,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
33,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
51,blue-collar,married,yes,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,4
31,technician,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
25,admin.,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
26,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
32,technician,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,13
27,admin.,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,16
40,admin.,divorced,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
29,admin.,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
25,student,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
54,blue-collar,married,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
31,admin.,single,yes,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,12
28,blue-collar,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
29,admin.,single,no,no,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,9
37,blue-collar,divorced,yes,no,landline,may,thu,92.893,-46.2,1.266,5099.1,1,9
28,student,single,no,yes,cellular,may,thu,92.893,-46.2,1.266,5099.1,1,16
35,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
32,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
29,blue-collar,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,4
27,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
34,admin.,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
42,services,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
35,blue-collar,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
22,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
43,entrepreneur,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
29,blue-collar,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
34,technician,divorced,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
59,admin.,divorced,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
37,admin.,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
58,admin.,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,4
39,self-employed,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
30,entrepreneur,married,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
32,entrepreneur,married,NA,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
30,management,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
23,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,4
34,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,4
33,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
41,entrepreneur,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,NA
29,admin.,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
24,services,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
33,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
32,technician,single,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
30,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
43,management,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
29,technician,single,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
34,services,divorced,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
35,admin.,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
36,technician,married,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
49,self-employed,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
39,management,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
35,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,6
37,services,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,6
29,unemployed,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
51,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
48,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
51,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
24,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
24,services,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
44,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,6
21,student,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
28,self-employed,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
30,blue-collar,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
41,blue-collar,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,4
31,admin.,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
51,admin.,married,yes,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
43,admin.,married,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
47,blue-collar,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
25,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,9
34,blue-collar,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,6
29,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
25,blue-collar,single,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
45,entrepreneur,divorced,no,no,landline,may,fri,92.893,-46.2,1.25,5099.1,1,16
31,technician,single,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
50,admin.,single,no,yes,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,12
30,admin.,divorced,yes,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,16
35,technician,divorced,no,no,cellular,may,fri,92.893,-46.2,1.25,5099.1,1,13
41,admin.,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
44,blue-collar,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,9
36,admin.,married,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
57,services,married,yes,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
28,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
44,admin.,married,NA,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,6
44,services,divorced,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
33,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
29,technician,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
31,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
33,blue-collar,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
37,management,divorced,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
33,admin.,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
29,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
45,admin.,divorced,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
46,technician,divorced,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
33,services,married,no,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
44,management,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
30,services,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
33,unemployed,married,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,4
39,technician,married,yes,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
39,technician,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
37,admin.,divorced,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
43,technician,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
46,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
32,blue-collar,divorced,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,4
36,blue-collar,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,4
29,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
33,entrepreneur,single,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
32,services,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
33,technician,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
37,management,divorced,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
58,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,16
46,services,single,no,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,13
32,services,married,no,no,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,12
52,admin.,divorced,no,yes,cellular,may,mon,92.893,-46.2,1.244,5099.1,1,9
40,technician,single,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,13
38,services,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,12
81,retired,divorced,yes,yes,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,NA
45,admin.,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
26,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
35,technician,divorced,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,13
48,entrepreneur,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
45,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,NA
19,student,single,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,9
27,admin.,single,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
18,student,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,12
48,entrepreneur,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
57,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
43,technician,married,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,12
26,student,single,no,yes,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,13
28,technician,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,13
31,services,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,12
35,technician,married,yes,yes,landline,may,fri,92.893,-46.2,1.259,5099.1,1,16
30,admin.,married,yes,yes,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
37,admin.,married,yes,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
37,housemaid,single,no,no,cellular,may,fri,92.893,-46.2,1.259,5099.1,1,16
44,services,married,yes,yes,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,12
53,technician,married,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,13
36,admin.,married,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,12
54,management,married,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
55,unemployed,married,no,yes,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,9
56,admin.,divorced,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
46,admin.,single,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
34,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
54,admin.,single,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
43,blue-collar,married,no,yes,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,9
25,admin.,married,NA,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
37,technician,married,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
36,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
50,admin.,divorced,no,yes,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
35,admin.,married,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,12
42,technician,married,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,13
30,admin.,single,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,12
31,services,single,no,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
54,blue-collar,married,NA,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,4
28,self-employed,single,no,yes,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
36,self-employed,married,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,16
34,technician,single,yes,no,cellular,may,mon,92.893,-46.2,1.264,5099.1,1,13
60,retired,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
31,admin.,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
58,management,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
33,blue-collar,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,9
27,student,single,yes,yes,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,12
33,admin.,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
28,technician,single,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
31,admin.,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,12
36,admin.,married,no,no,landline,may,tue,92.893,-46.2,1.266,5099.1,1,12
25,admin.,single,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
22,student,single,yes,yes,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,12
28,blue-collar,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,9
27,services,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
32,technician,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,13
25,admin.,single,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
21,student,single,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,12
28,services,married,no,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,9
22,technician,single,no,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,NA
26,blue-collar,single,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,16
41,blue-collar,married,yes,no,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,9
29,technician,single,no,yes,cellular,may,tue,92.893,-46.2,1.266,5099.1,1,12
30,technician,single,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,13
31,admin.,single,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,12
54,unemployed,married,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,9
34,admin.,married,yes,yes,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,16
31,blue-collar,married,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,4
50,admin.,divorced,yes,yes,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,16
56,technician,married,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,4
29,management,married,yes,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,16
26,self-employed,single,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,16
33,admin.,single,yes,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,16
32,blue-collar,single,no,no,cellular,may,wed,92.893,-46.2,1.27,5099.1,1,12
