Applicants,SalePrice,NumberOfUnits,YearSold,MonthSold,OverallQual,TotalSqFeet,GrLivArea,TotBathrooms,LotArea,ExterQual,FullBath,CentralAir,GarageTypeAttchd,GarageTypeBasment,GarageTypeBuiltIn,GarageTypeDetchd,GarageTypeNoGarage,NeighborhoodBrDale,NeighborhoodBrkSide,NeighborhoodClearCr,NeighborhoodCollgCr,NeighborhoodCrawfor,NeighborhoodEdwards,NeighborhoodGilbert,NeighborhoodIDOTRR,NeighborhoodMeadowV,NeighborhoodMitchel,NeighborhoodNAmes,NeighborhoodNoRidge,NeighborhoodNridgHt,NeighborhoodNWAmes,NeighborhoodOldTown,NeighborhoodSawyer,NeighborhoodSawyerW,NeighborhoodSomerst,NeighborhoodStoneBr,NeighborhoodSWISU,NeighborhoodTimber,NeighborhoodVeenker,NeighborhoodMeanSalePrice
2,108000.0000000046,3,2008,8,5,2547.10871682822,1341.136977232165,1,4268.74074412545,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
6,258000.0000000116,1,2011,7,8,4041.3574428045954,3218.43574876436,3,4603.347557754054,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
4,168000.00000000052,1,2007,5,6,3464.5319875941996,2654.9279529146147,3,4300.137253446915,3,4,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
2,150000.000000001,5,2009,6,4,3784.2140630414106,2701.442669494092,4,4227.989666967477,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
3,115000.00000000151,4,2008,3,6,3670.529982644271,2719.4752995175777,1,4322.046017678284,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
5,177000.00000000602,1,2008,3,6,3557.7974302420166,2757.6862994499074,3,5102.05033610944,3,4,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
7,280000.00000000384,4,2007,8,7,3959.4631057589336,3154.95175747416,3,4913.605133381327,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,339750.0000000034,2,2008,4,8,3897.12393839538,3086.520153525445,5,4381.249658525828,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
6,59999.99999999779,1,2009,6,5,3578.0888364342954,2332.325914161565,1,4143.45467584847,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
1,144999.9999999984,1,2011,1,5,3273.785230692056,2039.732626653632,3,6675.97347025484,3,2,no,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
5,221999.99999999616,1,2010,6,7,3810.0595055594317,2559.575457858429,5,2615.2063455252896,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
1,115000.00000000151,4,2010,3,5,3214.8573361362796,1998.187396655735,1,4013.607936788664,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,228000.00000000506,5,2008,12,7,3930.368146918332,3100.598235080265,4,4457.749769552464,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
7,181134.0000000004,4,2007,8,7,3656.7879289695593,2408.00018123512,3,4000.161602737089,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
2,149500.00000000335,5,2011,3,6,3243.039780426152,2475.733832217735,2,3751.779051085528,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
1,238999.99999998856,2,2007,11,6,4298.42658795536,3447.379968345505,5,5819.004072872311,3,4,no,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
1,125999.99999999806,3,2007,4,5,3095.2140409361295,2149.909086319,3,3829.518032848922,3,2,no,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,142000.00000000035,1,2010,7,5,3273.785230692056,2039.732626653632,3,3898.25626246711,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,206299.99999999127,1,2008,11,7,3661.581099646839,2412.6091701094647,5,3544.510198748793,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
3,215000.00000000006,1,2009,6,6,3943.9778415631954,2684.1630832064493,3,5231.529372986581,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
4,113000.0000000026,3,2008,2,5,3166.760877321285,1936.83280466626,1,5759.28140614889,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
5,315000.00000000943,1,2008,6,8,4340.5542206244845,3450.9129992651347,5,4065.6375975748647,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
5,138999.99999999598,2,2008,5,6,3473.9711991090617,2232.212312113249,3,4022.3756060845712,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,135000.00000000442,1,2009,9,7,3218.013211044313,2463.53589333236,2,2093.6696405174002,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,274999.9999999976,3,2009,8,7,3922.7571562899084,2724.186009001939,5,4715.677236838422,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,109008.0000000055,4,2008,7,4,3029.2243734068616,1804.601833270705,1,3931.287691638014,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,195399.99999999636,2,2007,9,7,3490.024954473942,2247.648518618175,4,3459.6257824099894,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
5,175000.0000000084,2,2009,3,6,3729.5234793023474,2488.9319239103515,4,4497.4919146680595,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
3,85400.00000000333,5,2008,7,6,2691.165875488235,1935.2673347597552,2,719.2404671541102,3,2,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
3,79900.00000000272,2,2008,9,6,3263.857267855614,2234.7957298595165,1,3083.5838045427968,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,122499.99999999772,5,2007,8,5,3287.4312696001784,2436.583684520818,3,981.9583291863298,3,2,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
7,181000.0000000066,1,2008,7,6,3564.166032060978,2686.0925932701607,3,4388.344879005314,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
1,81000.00000000195,5,2008,6,4,2443.3648999309,1241.419036729915,3,950.9730458136701,3,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.91666666616
3,212000.00000001065,1,2009,4,7,3519.047101005689,2740.095999042443,5,4356.859000108752,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
1,115999.99999999985,1,2011,10,6,2986.107374543195,2127.939356232798,1,2613.864909225,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
1,119000.00000000391,2,2009,1,6,3006.012885994473,1799.4805924004052,1,3224.303496794172,4,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
0,90350.00000000237,5,2007,3,5,2274.012473051735,1390.91359496131,1,2559.44381547985,3,2,no,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
3,110000.0000000052,3,2009,8,6,3086.684292859002,2232.212312113249,1,4645.867351266096,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,555000.0000000156,1,2009,4,10,4811.859670179255,3310.64124720594,4,5083.64000709713,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
1,117999.9999999997,4,2008,9,4,3772.530511396234,2519.296648943285,3,4606.275991228069,3,4,no,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
2,162899.999999994,2,2008,6,5,3639.2919774664992,2655.9114082197884,3,3301.499116558812,3,4,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
5,209999.99999999898,3,2008,7,7,3740.3835054989827,2954.509678965283,5,3966.925858156133,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,127499.99999999764,1,2009,11,6,3903.82796711985,2765.9492688516407,1,4201.011831766654,3,2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,189999.99999999575,5,2010,6,6,4041.82982769081,2938.2118256255917,3,5214.53486674472,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
7,199900.0000000018,1,2011,7,7,3736.3909677187,2936.5725597195374,3,4455.293896152222,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
1,119499.9999999998,1,2011,6,6,3306.9400789641163,2448.995078488172,3,3932.8904720535697,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
2,120000.00000000198,3,2007,6,3,3045.0998974930303,2215.314143931133,2,3224.303496794172,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
1,110000.0000000052,4,2011,6,6,2853.316091128805,1635.488444287155,1,3117.8143785368507,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,280000.00000000384,2,2011,12,7,3873.1751112989436,2616.077371708206,4,8081.514900506009,3,4,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
7,204000.0000000095,1,2007,7,6,3625.27929484265,2826.113667022469,5,4087.552057071686,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,243074.45714285594
5,209999.99999999898,1,2009,6,8,3450.950592292903,2672.535224834269,3,4022.3756060845712,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
4,188000.00000000247,5,2011,7,5,4065.73935789738,2801.2542268583616,5,4086.282156353847,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
4,175500.00000000736,1,2007,9,7,3534.6594197577947,2290.566337586039,2,4149.4097393936545,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
0,97999.99999999914,5,2008,5,5,3160.2379825518738,2412.6091701094647,1,2688.90427750636,3,2,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,256000.00000000012,3,2008,3,4,3852.5876073470326,2741.957053831526,3,7520.99258631246,3,2,yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205982.83333333308
1,160999.99999999997,1,2008,6,8,3378.4175013201275,2744.744446126347,1,2904.4334958850795,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
6,110000.0000000052,1,2009,7,5,3113.821791935456,2241.2354681193506,3,3531.924363982518,3,2,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
2,263434.9999999951,1,2009,12,8,3708.1622651800067,2976.242990942795,5,3791.524152714339,4,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,155000.00000000247,3,2009,4,7,2920.13325675965,2151.2718929862144,3,3583.159326489702,4,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142765.43283582164
4,62383.00000000107,3,2009,12,5,2951.134111982185,1729.5266766305451,1,3858.490821355135,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
6,188699.999999992,2,2008,8,6,3462.5020734845457,2739.1646316531437,2,4586.6703081051,3,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
6,124000.00000000319,1,2009,8,5,3249.2360585477036,2016.1292425209965,3,3893.5919842643807,3,4,yes,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,167000.00000000134,1,2007,4,7,3579.3485911724783,2333.5372385839705,3,4349.649173757162,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,146500.0000000061,1,2007,6,5,3460.4695947322502,2724.186009001939,2,4124.650276292846,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,250000.00000000428,5,2007,5,8,3971.8435479501554,2714.7502061651467,3,4492.5032133360455,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,186999.9999999955,3,2008,6,6,3571.7752226849043,2785.059658317754,3,4085.0114359044483,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,212000.00000001065,1,2010,6,8,3832.80927262627,2584.4849191747694,3,3476.436300684839,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
5,189999.99999999575,4,2007,11,7,3713.963593928112,3003.183698828145,3,4580.750323942446,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
2,148000.000000007,1,2008,6,6,2846.37986416559,2062.9813925125004,3,2259.51156453841,3,2,yes,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
5,439999.999999981,5,2007,7,8,4281.424496587865,3008.672566044345,4,5024.8572644995,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
7,250999.99999999494,2,2007,8,8,3914.5988796941688,2731.693443353705,4,2991.2512976162197,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309745.58730158804
3,132499.99999999805,2,2007,7,5,3137.1972878641195,1908.409144677105,3,3905.2320234679614,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,208900.0000000088,2,2008,4,6,3822.5575432649475,2575.1907959175246,4,4765.032331042935,3,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
4,380000.00000001176,1,2007,3,9,4592.734886506145,3458.54033956667,3,4848.425916721095,5,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,296999.9999999889,1,2009,9,8,4050.3091213868697,2792.27817575982,4,4351.315325100385,4,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,89471.00000000047,1,2007,3,4,3216.4360474685236,2145.813450393309,1,3199.545590672222,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
5,325999.99999998516,3,2011,3,9,4168.049819332685,2906.7648926152765,4,5158.97315094763,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
5,374000.00000001164,4,2011,8,9,4124.227611765625,2857.499986513759,4,4563.215156265752,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
3,155000.00000000247,5,2009,6,7,3690.04403251076,2886.5692797663874,3,1501.3519776021699,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,163999.99999999403,1,2011,5,6,3500.6391404001834,2257.8544376936043,4,2658.09408255347,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
1,132499.99999999805,5,2007,3,5,3184.563648447317,1953.949254262495,3,3730.0797847544977,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
4,147000.00000000384,1,2009,7,5,3358.317379002107,2121.0093541870406,1,4149.4097393936545,4,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
3,156000.000000004,4,2007,6,5,3299.4646625458527,2064.4229080993737,3,4285.841201549856,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,175000.0000000084,4,2007,2,5,3820.9328603612084,2565.840514475133,3,4628.101475647119,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
1,160000.00000000588,2,2011,5,5,4024.2585390270146,3318.3496908944303,3,4381.249658525828,3,4,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,85999.99999999613,2,2009,5,4,2443.3648999309,1241.419036729915,3,530.0939078532698,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.91666666616
1,115000.00000000151,2,2008,6,5,2794.921075691745,2365.8896407160782,2,1627.120313393,3,2,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101947.91666666616
7,133000.00000000114,2,2011,8,6,3468.5841477177023,2660.8193313652523,3,4126.725500704407,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,172784.9999999971,5,2011,5,6,3327.6883113518497,2536.3841033993813,3,5102.3030717234105,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193941.86274509772
1,155000.00000000247,2,2008,6,5,3569.2428227625815,2323.8199892557254,2,3773.489928362313,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,91300.00000000365,3,2009,12,5,2189.630572933555,1768.392042717075,1,3152.140578602218,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
0,34899.99999999933,1,2009,11,4,2658.01827310662,1447.747862145365,1,3760.542120476149,3,2,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101388.67857142843
5,429999.9999999803,1,2007,5,8,5063.809712140881,3767.84735192273,5,4698.998371000967,4,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
2,183999.99999999575,5,2008,6,7,3753.4325118108513,2881.478923628262,4,4048.4467214280953,3,4,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
1,129999.99999999751,1,2009,6,5,2983.37380257118,1790.907346811955,1,3740.706985778443,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136902.4129353235
5,120000.00000000198,5,2007,6,5,3038.0634435478078,1813.099750675785,2,3672.672857559409,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
1,113000.0000000026,1,2007,5,6,3095.2140409361295,2260.3954347680005,2,950.9730458136701,3,2,yes,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104897.72727272591
5,226699.99999999529,1,2008,2,7,3628.946560986542,2836.646664266478,3,4190.598277460976,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,139999.99999999418,1,2007,4,5,3497.9921521954952,2255.309261345821,3,4059.2085987369196,3,2,yes,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123526.71814671837
3,289000.00000000873,5,2010,3,7,3992.4305693617325,2865.248098297536,4,5105.333370870189,3,4,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
6,124500.00000000015,1,2009,7,5,3794.712272254721,2996.097854936011,3,3688.543163480224,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
3,215000.0000000001,3,2011,9,8,3661.581099646839,2956.939619591158,3,4139.955382742527,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,181841.1749999994
5,208300.00000000777,3,2009,9,6,3503.281780367672,2260.3954347680005,3,3756.290644415138,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,231775.42452830172
2,160999.99999999997,3,2008,10,7,3239.1549518817615,2451.241039507406,3,4149.4097393936545,3,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
7,124500.00000000015,2,2009,7,5,3250.781406138633,2017.6150485598732,3,4149.4097393936545,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,164900.0000000017,1,2009,6,5,3459.791530773444,2434.316333389023,3,4969.138390447369,4,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,202665.00000000632,5,2011,3,7,3690.04403251076,2439.9784943736086,3,3468.338799117962,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
4,129900.0000000011,1,2011,7,5,2951.134111982185,1729.5266766305451,3,4044.1254427869085,3,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
5,133999.99999999363,4,2007,6,6,3312.8955016598875,2074.476092500551,2,4062.854275557157,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157755.82978723297
0,96500.0000000022,1,2007,6,5,2783.602977261335,1589.176752476505,1,4343.342066815238,3,2,no,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
3,402860.99999998696,1,2009,9,10,4311.26101529064,3042.7352431292197,5,4624.400119398394,5,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,306152.50480769144
7,157999.99999999927,4,2009,8,6,3731.8159010917,3116.74075754183,3,4316.026534132366,3,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191923.37209302327
7,265000.0000000107,4,2009,7,7,4134.961307756325,3272.83267800186,3,4270.283954548042,4,4,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,331835.2844036724
3,210999.99999999942,4,2007,5,6,3601.857097451706,2860.948382081397,5,4135.211122367579,3,4,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198517.72051282084
3,233999.99999999083,3,2009,6,7,4018.5182770275906,3088.00810255413,2,4402.639354045616,4,2,yes,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213681.73722627718
1,106250.00000000386,1,2008,8,4,2486.1655688015853,2353.985990706986,3,4381.249658525828,3,4,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124716.1245901643
2,150000.000000001,1,2007,5,6,3537.2468054678693,2293.0542269814164,2,4586.6703081051,3,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,147744.3111111112
2,159000.00000000503,3,2011,10,6,3649.571288597535,2742.8867425771864,3,2865.45859985535,3,4,yes,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126987.79411764728
